x,Total UO2++ [M]
9295,7.493030942171288e-9
9296,6.957058649468224e-9
9297,6.4531406775050335e-9
9298,5.982028451198206e-9
9299,5.544279097366886e-9
9300,5.140278805318496e-9
9301,4.7702668815360315e-9
9302,4.434359963868447e-9
9303,4.132575898367659e-9
9304,3.864856824204815e-9
9305,3.631091057202725e-9
9306,3.4311334088524387e-9
9307,3.264823623901972e-9
9308,3.1320026648002687e-9
9309,3.032526614830842e-9
9310,2.9662780133732705e-9
9311,2.933174476672152e-9
9312,3.2725666954306905e-9
9313,3.30981576021349e-9
9314,3.3843653173860714e-9
9315,3.4963175409470072e-9
9316,3.6458187511166394e-9
9317,3.8330495540750015e-9
9318,4.058211868077078e-9
9319,4.3215129936418175e-9
9320,4.623146930809643e-9
9321,4.963273193111207e-9
9322,5.34199341735348e-9
9323,5.759326120442284e-9
9324,6.215180008523304e-9
9325,6.70932629875963e-9
9326,7.241370568586113e-9
9327,7.810724699368695e-9
9328,8.416579528791949e-9
9329,9.057878866214883e-9
9330,9.733295554737691e-9
9331,1.0441210279541509e-8
9332,1.1179693820985158e-8
9333,1.1946493429846419e-8
9334,1.273902395835377e-8
9335,1.355436431229856e-8
9336,1.4389259695601385e-8
9337,1.5240129999324526e-8
9338,1.6103084542558718e-8
9339,1.6973943169234237e-8
9340,1.784826389850371e-8
9341,1.872137569268843e-8
9342,1.9588418123593754e-8
9343,2.044438442994299e-8
9344,2.1284169113351506e-8
9345,2.2102618817253903e-8
9346,2.289458511052829e-8
9347,2.36549778026435e-8
9348,2.4378818205888955e-8
9349,2.5061292491873818e-8
9350,2.5697801199043222e-8
9351,2.6284007087782618e-8
9352,2.6815879158086935e-8
9353,2.728973271142703e-8
9354,2.77022649755908e-8
9355,2.805058657294342e-8
9356,2.8332247941385163e-8
9357,2.8545261362032935e-8
9358,2.8688118610653256e-8
9359,2.875980408048085e-8
9360,2.8759803657183467e-8
9361,2.8688117355237432e-8
9362,2.8545259323957023e-8
9363,2.833224516663359e-8
9364,2.8050583420480298e-8
9365,2.770226178561476e-8
9366,2.728972951443778e-8
9367,2.6815876063282722e-8
9368,2.628400408664352e-8
9369,2.569779828915954e-8
9370,2.5061289677514217e-8
9371,2.437881549239281e-8
9372,2.3654975155259542e-8
9373,2.289458273417586e-8
9374,2.2102616576078482e-8
9375,2.1284166903160974e-8
9376,2.0444382294452777e-8
9377,1.9588416063276574e-8
9378,1.87213735898843e-8
9379,1.7848261672225182e-8
9380,1.6973940916642973e-8
9381,1.61030821070814e-8
9382,1.5240127374509153e-8
9383,1.4389256846019093e-8
9384,1.3554361231146428e-8
9385,1.2739021123006216e-8
9386,1.1946490975719495e-8
9387,1.1179691606110453e-8
9388,1.044120824177575e-8
9389,9.733293658533553e-9
9390,9.057877085912217e-9
9391,8.416577857488859e-9
9392,7.810723129187777e-9
9393,7.2413690903572135e-9
9394,6.709324903496712e-9
9395,6.2151786880483945e-9
9396,5.7593248674620605e-9
9397,5.341992225313873e-9
9398,4.963272055992106e-9
9399,4.623145842931934e-9
9400,4.321511949511664e-9
9401,4.058210862269203e-9
9402,3.833048581148668e-9
9403,3.645817805558303e-9
9404,3.4963166171340913e-9
9405,3.3843644095699584e-9
9406,3.309814862522572e-9
9407,3.2725658007823974e-9
9408,3.6434236645313773e-9
9409,3.6852537209158352e-9
9410,3.768977113571785e-9
9411,3.894719739593388e-9
9412,4.062662587761327e-9
9413,4.273030491922685e-9
9414,4.526077320331344e-9
9415,4.822067769936739e-9
9416,5.16125598432875e-9
9417,5.5438612659757415e-9
9418,5.970041209332148e-9
9419,6.4398626411631685e-9
9420,6.953270817475966e-9
9421,7.510057391634695e-9
9422,8.109827733992742e-9
9423,8.751968247482588e-9
9424,9.435614383419516e-9
9425,1.0159620114018059e-8
9426,1.0922529659086749e-8
9427,1.1722552290128241e-8
9428,1.255754104126832e-8
9429,1.3424976139164047e-8
9430,1.4321953919418881e-8
9431,1.524518192229951e-8
9432,1.6190980753797972e-8
9433,1.715529315938501e-8
9434,1.8133700586999463e-8
9435,1.91214472664591e-8
9436,2.0113471877868504e-8
9437,2.110444616428973e-8
9438,2.208882005709027e-8
9439,2.3060872450202173e-8
9440,2.401476702377261e-8
9441,2.4944610967545384e-8
9442,2.584451616383628e-8
9443,2.6708662250778046e-8
9444,2.75313587030117e-8
9445,2.8307104715947412e-8
9446,2.9030647827524803e-8
9447,2.9697038226714883e-8
9448,3.030167889222363e-8
9449,3.084037097007626e-8
9450,3.130935323946122e-8
9451,3.170533806024397e-8
9452,3.2025539754997894e-8
9453,3.2267699028591526e-8
9454,3.243010232653311e-8
9455,3.2511595897472926e-8
9456,3.251159541290601e-8
9457,3.243010088604114e-8
9458,3.226769668334723e-8
9459,3.202553659162013e-8
9460,3.170533458437866e-8
9461,3.1309349817299624e-8
9462,3.08403675472039e-8
9463,3.030167569838018e-8
9464,2.969703510384276e-8
9465,2.9030644769751987e-8
9466,2.830710175588212e-8
9467,2.7531355890026425e-8
9468,2.670865961277761e-8
9469,2.5844513540626654e-8
9470,2.4944608469108327e-8
9471,2.401476476097137e-8
9472,2.3060870225341183e-8
9473,2.2088817713651428e-8
9474,2.1104443723741763e-8
9475,2.011346931079441e-8
9476,1.912144455219313e-8
9477,1.813369770641878e-8
9478,1.7155290058294485e-8
9479,1.6190977296623006e-8
9480,1.5245178496116173e-8
9481,1.4321950929258485e-8
9482,1.3424973480408172e-8
9483,1.2557538628946872e-8
9484,1.1722550069170352e-8
9485,1.0922527593575475e-8
9486,1.015961817905817e-8
9487,9.435612564625414e-9
9488,8.751966533827151e-9
9489,8.109826115687166e-9
9490,7.510055859814052e-9
9491,6.953269364169722e-9
9492,6.439861259203661e-9
9493,5.970039892191102e-9
9494,5.543860007574621e-9
9495,5.161254778859506e-9
9496,4.822066611711865e-9
9497,4.526076203667854e-9
9498,4.273029411058071e-9
9499,4.0626615367976864e-9
9500,3.894718712465166e-9
9501,3.768976104035449e-9
9502,3.6852527225624033e-9
9503,3.643422669614033e-9
9504,4.047592375899864e-9
9505,4.094472251536923e-9
9506,4.1883094129216665e-9
9507,4.329258060353728e-9
9508,4.517540628307354e-9
9509,4.753434993788044e-9
9510,5.037257615685041e-9
9511,5.369342783946122e-9
9512,5.750018211507348e-9
9513,6.179577259290927e-9
9514,6.658248147441513e-9
9515,7.186160574200895e-9
9516,7.763310236980063e-9
9517,8.389521827138139e-9
9518,9.064411148958213e-9
9519,9.787347091940439e-9
9520,1.055741426067086e-8
9521,1.1373377134340716e-8
9522,1.223364668403258e-8
9523,1.3136250415125475e-8
9524,1.4078806819250355e-8
9525,1.5058505209784657e-8
9526,1.6072091871741768e-8
9527,1.7115863376895064e-8
9528,1.8185667795010617e-8
9529,1.9276914371090915e-8
9530,2.0384592037773367e-8
9531,2.150329688985936e-8
9532,2.2627268484363033e-8
9533,2.3750434671968585e-8
9534,2.4866464023232424e-8
9535,2.5968825071528044e-8
9536,2.7050851501325275e-8
9537,2.8105810535637652e-8
9538,2.9126974684338702e-8
9539,3.010769501289241e-8
9540,3.104147295575962e-8
9541,3.192203028430435e-8
9542,3.274337628409271e-8
9543,3.349986961319356e-8
9544,3.418627550637252e-8
9545,3.479781671992377e-8
9546,3.533021870380807e-8
9547,3.577974709846591e-8
9548,3.6143240761541996e-8
9549,3.6418137077847817e-8
9550,3.6602493810672107e-8
9551,3.6695003200265406e-8
9552,3.669500263835906e-8
9553,3.6602492124037834e-8
9554,3.6418134307412104e-8
9555,3.614323698190781e-8
9556,3.577974321781627e-8
9557,3.5330215103210176e-8
9558,3.47978133743595e-8
9559,3.4186272060926306e-8
9560,3.3499866126094975e-8
9561,3.2743372805525795e-8
9562,3.192202685455983e-8
9563,3.104146956833683e-8
9564,3.0107691772062847e-8
9565,2.9126971571367706e-8
9566,2.8105807585500932e-8
9567,2.7050848812710202e-8
9568,2.5968822464854016e-8
9569,2.4866461266175862e-8
9570,2.3750431799225623e-8
9571,2.2627265492610585e-8
9572,2.1503293779860132e-8
9573,2.038458881245447e-8
9574,1.9276910903539795e-8
9575,1.8185664087675577e-8
9576,1.711586000825359e-8
9577,1.607208879982494e-8
9578,1.505850240516072e-8
9579,1.4078804239832815e-8
9580,1.313624802354238e-8
9581,1.2233644451049355e-8
9582,1.1373375037869876e-8
9583,1.0557412284874326e-8
9584,9.78734522460412e-9
9585,9.064409379944653e-9
9586,8.389520147695873e-9
9587,7.763308639398858e-9
9588,7.186159051562849e-9
9589,6.6582466933962805e-9
9590,6.179575867844276e-9
9591,5.750016876836823e-9
9592,5.36934150025109e-9
9593,5.0372563770729826e-9
9594,4.753433794194061e-9
9595,4.5175394614440925e-9
9596,4.329256919685949e-9
9597,4.188308291664843e-9
9598,4.094471142682058e-9
9599,4.047591270954693e-9
9600,4.486883969673289e-9
9601,4.539316589443012e-9
9602,4.644276009165433e-9
9603,4.801950042782469e-9
9604,5.012610440006248e-9
9605,5.276598381145744e-9
9606,5.594305339281351e-9
9607,5.966149496229405e-9
9608,6.392547956971607e-9
9609,6.873885070138498e-9
9610,7.4104772321804945e-9
9611,8.002534630354596e-9
9612,8.65012046407294e-9
9613,9.35310827456833e-9
9614,1.011113810730894e-8
9615,1.092357232760373e-8
9616,1.1789452003719273e-8
9617,1.2707454859248939e-8
9618,1.3675855871994035e-8
9619,1.4692491654060273e-8
9620,1.5754729780539737e-8
9621,1.6859444234873083e-8
9622,1.800299810096432e-8
9623,1.9181234549125296e-8
9624,2.0389477030293307e-8
9625,2.1622539408151266e-8
9626,2.287474652230248e-8
9627,2.4139965392039087e-8
9628,2.541164694772871e-8
9629,2.6682877861152697e-8
9630,2.79464415959003e-8
9631,2.919488751295789e-8
9632,3.0420607090992596e-8
9633,3.1615913908551864e-8
9634,3.2773127604389536e-8
9635,3.388465921047881e-8
9636,3.49430946245634e-8
9637,3.594127591697346e-8
9638,3.687237825601652e-8
9639,3.772998102085429e-8
9640,3.850813239669313e-8
9641,3.920140660110178e-8
9642,3.9804953642068655e-8
9643,4.031454110557973e-8
9644,4.072658945130847e-8
9645,4.103819992292206e-8
9646,4.124717553166401e-8
9647,4.135203777646503e-8
9648,4.135203713307883e-8
9649,4.1247173560848166e-8
9650,4.103819656408693e-8
9651,4.0726585098398264e-8
9652,4.031453636643643e-8
9653,3.9804949266859475e-8
9654,3.9201402648582396e-8
9655,3.8508128414862726e-8
9656,3.772997702008104e-8
9657,3.6872374215497465e-8
9658,3.5941271866752444e-8
9659,3.494309068690373e-8
9660,3.388465546146108e-8
9661,3.277312405816684e-8
9662,3.161591055558829e-8
9663,3.042060401005396e-8
9664,2.9194884529426996e-8
9665,2.7946438454354103e-8
9666,2.668287460735208e-8
9667,2.5411643577021953e-8
9668,2.4139961927354075e-8
9669,2.287474296934737e-8
9670,2.162253587059569e-8
9671,2.0389473451685603e-8
9672,1.918123117162712e-8
9673,1.8002994947393928e-8
9674,1.6859441301104778e-8
9675,1.5754727047044637e-8
9676,1.4692489097526565e-8
9677,1.3675853470711143e-8
9678,1.270745259485065e-8
9679,1.178944986145228e-8
9680,1.0923570295567148e-8
9681,1.011113617567095e-8
9682,9.353106434997832e-9
9683,8.650118709329866e-9
9684,8.00253295395947e-9
9685,7.410475628134045e-9
9686,6.873883532678788e-9
9687,6.392546480376359e-9
9688,5.966148074663616e-9
9689,5.594303966687908e-9
9690,5.276597051172161e-9
9691,5.0126091459639735e-9
9692,4.80194877763166e-9
9693,4.644274765523735e-9
9694,4.5393153596247326e-9
9695,4.486882744341052e-9
9696,4.963050989103819e-9
9697,5.021573818880011e-9
9698,5.138733473359354e-9
9699,5.314757507891224e-9
9700,5.549976081542121e-9
9701,5.844805561552167e-9
9702,6.1997268690422816e-9
9703,6.615258756816247e-9
9704,7.091926272035583e-9
9705,7.630224724760892e-9
9706,8.230579560865314e-9
9707,8.893302625089213e-9
9708,9.618545396913178e-9
9709,1.0406249887501825e-8
9710,1.125609799845379e-8
9711,1.216746025962936e-8
9712,1.3139344980063493e-8
9713,1.4170348957726645e-8
9714,1.5258610994403236e-8
9715,1.640176954367776e-8
9716,1.7596925874448927e-8
9717,1.8840614150389524e-8
9718,2.0128779798155417e-8
9719,2.1456767455099682e-8
9720,2.281931964379123e-8
9721,2.421058711088552e-8
9722,2.5624151491214616e-8
9723,2.7053060618215914e-8
9724,2.8489876409084213e-8
9725,2.9926734826127885e-8
9726,3.135541694642435e-8
9727,3.276742969539853e-8
9728,3.4154095138650826e-8
9729,3.5506644020963087e-8
9730,3.681631436863824e-8
9731,3.80744509699882e-8
9732,3.9272602738883757e-8
9733,4.0402616922651606e-8
9734,4.1456727632109223e-8
9735,4.242763713863283e-8
9736,4.330858885130725e-8
9737,4.4093431262490916e-8
9738,4.477667261517987e-8
9739,4.535352658593889e-8
9740,4.581994946568903e-8
9741,4.6172669505042e-8
9742,4.640920903287384e-8
9743,4.6527901278057904e-8
9744,4.652790059989885e-8
9745,4.640920692236122e-8
9746,4.617266563664623e-8
9747,4.581994477130525e-8
9748,4.5353521757498514e-8
9749,4.4776667986622085e-8
9750,4.4093426604846786e-8
9751,4.330858430370704e-8
9752,4.2427632589123064e-8
9753,4.145672296307774e-8
9754,4.04026120950317e-8
9755,3.927259817127849e-8
9756,3.8074446741529796e-8
9757,3.681631038813367e-8
9758,3.5506640265408396e-8
9759,3.4154091675444416e-8
9760,3.2767426372414084e-8
9761,3.135541343238408e-8
9762,2.9926731180263405e-8
9763,2.84898726119493e-8
9764,2.7053056866662696e-8
9765,2.5624147737849665e-8
9766,2.4210583404618305e-8
9767,2.2819316042555093e-8
9768,2.1456764012746614e-8
9769,2.0128776540285004e-8
9770,1.884061108116649e-8
9771,1.7596922985023833e-8
9772,1.6401766819385992e-8
9773,1.525860841927632e-8
9774,1.4170346516820734e-8
9775,1.3139342660434199e-8
9776,1.2167458050438886e-8
9777,1.125609589070528e-8
9778,1.0406247873657812e-8
9779,9.618543470494658e-9
9780,8.893300780301232e-9
9781,8.230577792263974e-9
9782,7.630223026978962e-9
9783,7.091924639569659e-9
9784,6.6152571838734374e-9
9785,6.199725349438997e-9
9786,5.84480408865626e-9
9787,5.549974648244102e-9
9788,5.314756106601945e-9
9789,5.1387320960306534e-9
9790,5.021572457055303e-9
9791,4.963049632476761e-9
9792,5.477761563721541e-9
9793,5.542946706677106e-9
9794,5.673454296593e-9
9795,5.869558666323892e-9
9796,6.131658841651462e-9
9797,6.460260072425983e-9
9798,6.8559494132061344e-9
9799,7.31936554426973e-9
9800,7.851163088795687e-9
9801,8.45197175509207e-9
9802,9.122350717604092e-9
9803,9.86273874796094e-9
9804,1.0673400717682608e-8
9805,1.1554371216692084e-8
9806,1.2505396164820911e-8
9807,1.3525873434177248e-8
9808,1.4614793644371483e-8
9809,1.5770682434408825e-8
9810,1.699154564729946e-8
9811,1.827481897697764e-8
9812,1.961732371155176e-8
9813,2.1015230250415312e-8
9814,2.2464031063126515e-8
9815,2.3958524683316173e-8
9816,2.5492812180257328e-8
9817,2.7060307316411712e-8
9818,2.8653761277854937e-8
9819,3.026530245852829e-8
9820,3.188649129880861e-8
9821,3.350838964193766e-8
9822,3.512164349665667e-8
9823,3.671657745399825e-8
9824,3.8283299743891524e-8
9825,3.981181102304419e-8
9826,4.129212169458554e-8
9827,4.27143671459509e-8
9828,4.406892192172326e-8
9829,4.5346508988209865e-8
9830,4.6538301724593345e-8
9831,4.763601671210682e-8
9832,4.8631996003305096e-8
9833,4.951927816537178e-8
9834,5.029165799668777e-8
9835,5.094373540018958e-8
9836,5.147095424765258e-8
9837,5.1869632293758056e-8
9838,5.213698356441599e-8
9839,5.2271134371753657e-8
9840,5.2271133726607776e-8
9841,5.2136981603293184e-8
9842,5.186962896642302e-8
9843,5.1470950179180405e-8
9844,5.0943731221693576e-8
9845,5.0291653738042574e-8
9846,4.951927381477543e-8
9847,4.863199158304688e-8
9848,4.7636012061743164e-8
9849,4.653829685712851e-8
9850,4.534650381506375e-8
9851,4.406891650044959e-8
9852,4.271436235967642e-8
9853,4.1292117279397845e-8
9854,3.9811806854459326e-8
9855,3.828329580379541e-8
9856,3.671657384318796e-8
9857,3.5121639616504926e-8
9858,3.3508385599017556e-8
9859,3.188648694848516e-8
9860,3.026529843507343e-8
9861,2.8653757360583707e-8
9862,2.70603034847806e-8
9863,2.5492808469396814e-8
9864,2.3958521123111493e-8
9865,2.2464027669994638e-8
9866,2.1015227028186976e-8
9867,1.9617320654941246e-8
9868,1.8274816075493923e-8
9869,1.6991542888398007e-8
9870,1.577067980558678e-8
9871,1.4614791134364856e-8
9872,1.3525871033450309e-8
9873,1.2505393865561927e-8
9874,1.1554369012518401e-8
9875,1.0673398603215602e-8
9876,9.862736718383746e-9
9877,9.12234876826791e-9
9878,8.451969881203975e-9
9879,7.851161285192076e-9
9880,7.3193638052700655e-9
9881,6.855947732529596e-9
9882,6.460258443154769e-9
9883,6.131657256225392e-9
9884,5.869557116552887e-9
9885,5.6734527736847445e-9
9886,5.542945201293881e-9
9887,5.4777600644312245e-9
9888,6.0325714465717475e-9
9889,6.105025333328634e-9
9890,6.2500977099385985e-9
9891,6.468117724689624e-9
9892,6.7595652337251025e-9
9893,7.125050072854852e-9
9894,7.565284619072057e-9
9895,8.081049827029542e-9
9896,8.673154992475078e-9
9897,9.342391571838728e-9
9898,1.008948147893744e-8
9899,1.091502038765881e-8
9900,1.1819416694075203e-8
9901,1.2802826932544093e-8
9902,1.3865088596554563e-8
9903,1.5005651483691994e-8
9904,1.6223508860777296e-8
9905,1.751712992371745e-8
9906,1.8884395198582754e-8
9907,2.0322536685420828e-8
9908,2.1828084671185475e-8
9909,2.3396823218297888e-8
9910,2.5023756354435366e-8
9911,2.670308693173599e-8
9912,2.8428209972479326e-8
9913,3.019172206230059e-8
9914,3.198544798271629e-8
9915,3.380048529254816e-8
9916,3.5627266981877016e-8
9917,3.7455641653958434e-8
9918,3.9274969974155823e-8
9919,4.1074235123055934e-8
9920,4.284216672826279e-8
9921,4.456736824809733e-8
9922,4.62384555693323e-8
9923,4.784419216344933e-8
9924,4.937362269552725e-8
9925,5.081620010631991e-8
9926,5.216190323806153e-8
9927,5.3401342662207036e-8
9928,5.4525853165379144e-8
9929,5.552757218801283e-8
9930,5.639950431934134e-8
9931,5.7135572665704063e-8
9932,5.7730658433196677e-8
9933,5.8180630397131766e-8
9934,5.848236612906986e-8
9935,5.863376667411242e-8
9936,5.863376608972372e-8
9937,5.848236439054585e-8
9938,5.818062747572451e-8
9939,5.773065481515043e-8
9940,5.713556883986125e-8
9941,5.6399500268780027e-8
9942,5.552756797650349e-8
9943,5.4525848793679426e-8
9944,5.340133807787723e-8
9945,5.2161898421393255e-8
9946,5.081619502448879e-8
9947,4.937361725196759e-8
9948,4.784418691895073e-8
9949,4.6238450739077e-8
9950,4.456736366041341e-8
9951,4.284216237269525e-8
9952,4.107423119606742e-8
9953,3.927496568627181e-8
9954,3.745563724945183e-8
9955,3.562726223211741e-8
9956,3.380048093891043e-8
9957,3.198544381213524e-8
9958,3.019171803753518e-8
9959,2.842820609468038e-8
9960,2.6703083210009194e-8
9961,2.5023752795016667e-8
9962,2.3396819821376987e-8
9963,2.1828081431243464e-8
9964,2.0322533593061155e-8
9965,1.888439224262817e-8
9966,1.751712709292209e-8
9967,1.6223506145065713e-8
9968,1.5005648874813172e-8
9969,1.3865086088145473e-8
9970,1.2802824519765824e-8
9971,1.1819414373052981e-8
9972,1.0915018154908687e-8
9973,1.0089479330883835e-8
9974,9.342389504456787e-9
9975,8.673153001059885e-9
9976,8.081047906068619e-9
9977,7.56528276219704e-9
9978,7.1250482728413806e-9
9979,6.759563482519969e-9
9980,6.468116013444345e-9
9981,6.250096029038845e-9
9982,6.105023672434598e-9
9983,6.0325697929302175e-9
9984,6.62889408960645e-9
9985,6.7092567010715205e-9
9986,6.870178358049217e-9
9987,7.1120521580055015e-9
9988,7.4354524018618185e-9
9989,7.841111421304557e-9
9990,8.329888866849053e-9
9991,8.902733629038306e-9
9992,9.560638632292644e-9
9993,1.0304588820903119e-8
9994,1.1135502754535366e-8
9995,1.2054168348534264e-8
9996,1.3061173433498147e-8
9997,1.4156831969580802e-8
9998,1.534110693280779e-8
9999,1.6613531091150918e-8
10000,1.7973127102866486e-8
10001,1.9418328592213485e-8
10002,2.0946904078976933e-8
10003,2.2555885846129818e-8
10004,2.424150600917032e-8
10005,2.5999142181575047e-8
10006,2.782327519338006e-8
10007,2.970746129472559e-8
10008,3.164432113566234e-8
10009,3.3625547542174464e-8
10010,3.564193369145527e-8
10011,3.7683422721223146e-8
10012,3.9739179095512305e-8
10013,4.179768121134753e-8
10014,4.3846833744675665e-8
10015,4.5874097983516616e-8
10016,4.78666358424449e-8
10017,4.9811462884931316e-8
10018,5.169561010349449e-8
10019,5.350628381424514e-8
10020,5.523102241081728e-8
10021,5.685784454245594e-8
10022,5.8375384965556714e-8
10023,5.97730151934987e-8
10024,6.104094713602734e-8
10025,6.217031904991482e-8
10026,6.315326420233909e-8
10027,6.398296357947535e-8
10028,6.465368467074571e-8
10029,6.516080878567484e-8
10030,6.55008495071437e-8
10031,6.567146470933421e-8
10032,6.567146416511432e-8
10033,6.550084789407586e-8
10034,6.516080605203889e-8
10035,6.465368127859553e-8
10036,6.398295994635703e-8
10037,6.315326026570669e-8
10038,6.217031486600939e-8
10039,6.104094272710891e-8
10040,5.977301055990036e-8
10041,5.8375380116024456e-8
10042,5.685783949524876e-8
10043,5.523101710382847e-8
10044,5.350627859672334e-8
10045,5.169560487125469e-8
10046,4.98114577387298e-8
10047,4.786663083930785e-8
10048,4.587409340373824e-8
10049,4.3846829105637506e-8
10050,4.179767639986138e-8
10051,3.9739174201267554e-8
10052,3.768341809566783e-8
10053,3.5641929270141455e-8
10054,3.3625543295493726e-8
10055,3.164431705433319e-8
10056,2.9707457377582167e-8
10057,2.7823271439802334e-8
10058,2.599913858791066e-8
10059,2.4241502567952905e-8
10060,2.25558825470458e-8
10061,2.0946900910561907e-8
10062,1.9418325543279203e-8
10063,1.7973124163875482e-8
10064,1.6613528255059614e-8
10065,1.5341104195033096e-8
10066,1.415682932734446e-8
10067,1.3061170884958603e-8
10068,1.2054165891984537e-8
10069,1.1135500387795229e-8
10070,1.030458654091902e-8
10071,9.560636434920636e-9
10072,8.902731508962207e-9
10073,8.329886817590157e-9
10074,7.84110943528281e-9
10075,7.43545047047502e-9
10076,7.112050271692249e-9
10077,6.870176506314043e-9
10078,6.709254872471068e-9
10079,6.6288922698321645e-9
10080,7.267969008588132e-9
10081,7.356912568971856e-9
10082,7.535033073353397e-9
10083,7.802797889846155e-9
10084,8.160891171437422e-9
10085,8.610188059435673e-9
10086,9.15172045001536e-9
10087,9.786634474441035e-9
10088,1.0516139909074331e-8
10089,1.1341451812249055e-8
10090,1.2263724787642517e-8
10091,1.3283980400705274e-8
10092,1.4403028428337935e-8
10093,1.5621382803542114e-8
10094,1.6939173326356202e-8
10095,1.835605444835699e-8
10096,1.9871112696644033e-8
10097,2.1482774578127636e-8
10098,2.3188717086304494e-8
10099,2.4985783207627174e-8
10100,2.6869905075758876e-8
10101,2.8836037622227236e-8
10102,3.087810569558775e-8
10103,3.2988967654302986e-8
10104,3.516039832242074e-8
10105,3.7383093924544804e-8
10106,3.964670115672309e-8
10107,4.193987188894849e-8
10108,4.42503441358427e-8
10109,4.656504889735548e-8
10110,4.8870241229260936e-8
10111,5.115165272418755e-8
10112,5.3394663505548714e-8
10113,5.5584481128498684e-8
10114,5.770633367069006e-8
10115,5.974565868185006e-8
10116,6.168828770097004e-8
10117,6.352061965742745e-8
10118,6.522977808743505e-8
10119,6.680374866604842e-8
10120,6.82314949262407e-8
10121,6.950305156003781e-8
10122,7.060959614443115e-8
10123,7.154350136696458e-8
10124,7.229837073730001e-8
10125,7.286906130258394e-8
10126,7.325169701759908e-8
10127,7.344367616434057e-8
10128,7.344367563272738e-8
10129,7.325169543374979e-8
10130,7.286905857292816e-8
10131,7.229836743531012e-8
10132,7.154349781015902e-8
10133,7.060959224619165e-8
10134,6.950304736002216e-8
10135,6.823149045603388e-8
10136,6.680374395095361e-8
10137,6.52297731617075e-8
10138,6.352061457805219e-8
10139,6.168828244111708e-8
10140,5.974565324670382e-8
10141,5.77063281790329e-8
10142,5.5584475659018095e-8
10143,5.339465810990377e-8
10144,5.115164751278079e-8
10145,4.887023558509352e-8
10146,4.656504356204087e-8
10147,4.425033904256284e-8
10148,4.1939867018395595e-8
10149,3.9646696485987403e-8
10150,3.738308943741298e-8
10151,3.516039401075734e-8
10152,3.29889635142431e-8
10153,3.0878101723308e-8
10154,2.883603381111146e-8
10155,2.686990141553263e-8
10156,2.4985779685470887e-8
10157,2.3188713689116503e-8
10158,2.148277129346576e-8
10159,1.9871109514686112e-8
10160,1.8356051363283562e-8
10161,1.6939170335973377e-8
10162,1.5621379907945287e-8
10163,1.4403025628468483e-8
10164,1.3283977697200063e-8
10165,1.2263722180082191e-8
10166,1.1341449298744252e-8
10167,1.051613748610399e-8
10168,9.786632136860586e-9
10169,9.151718191161073e-9
10170,8.610185871280126e-9
10171,8.16088904474814e-9
10172,7.802795814305399e-9
10173,7.535031037585407e-9
10174,7.356910560429009e-9
10175,7.267967011189782e-9
10176,7.950828760624876e-9
10177,8.04905583829543e-9
10178,8.245786073818914e-9
10179,8.541572701863893e-9
10180,8.93722706263317e-9
10181,9.433790013895221e-9
10182,1.0032493942430998e-8
10183,1.073471549269618e-8
10184,1.1541919192106645e-8
10185,1.2455592231939194e-8
10186,1.3477170767793675e-8
10187,1.4607958237790412e-8
10188,1.5849036363616683e-8
10189,1.720116970154935e-8
10190,1.8664704849178816e-8
10191,2.023946568828932e-8
10192,2.1924646352472782e-8
10193,2.3718703943705417e-8
10194,2.561925337531021e-8
10195,2.7622967076038003e-8
10196,2.9725482638384934e-8
10197,3.1921321787451675e-8
10198,3.420382424318783e-8
10199,3.65651001964557e-8
10200,3.899600503321342e-8
10201,4.1486139697108234e-8
10202,4.402387959066063e-8
10203,4.659643415867582e-8
10204,4.91899382681392e-8
10205,5.1789575213024415e-8
10206,5.437972961769161e-8
10207,5.6944167166573754e-8
10208,5.946623750738809e-8
10209,6.192908807988198e-8
10210,6.431589316819352e-8
10211,6.661007863959298e-8
10212,6.879554033210366e-8
10213,7.085684769456989e-8
10214,7.27794262095269e-8
10215,7.454971420623821e-8
10216,7.615529153351801e-8
10217,7.758497963392543e-8
10218,7.8828914511243e-8
10219,7.987859572088765e-8
10220,8.072691569803605e-8
10221,8.1368174394389e-8
10222,8.179808430635628e-8
10223,8.201377057924968e-8
10224,8.201377004113868e-8
10225,8.179808268675376e-8
10226,8.136817148705393e-8
10227,8.072691259325633e-8
10228,7.987859218705924e-8
10229,7.882891059211812e-8
10230,7.758497536948025e-8
10231,7.615528695894089e-8
10232,7.454970935649264e-8
10233,7.277942112606346e-8
10234,7.085684243111904e-8
10235,6.879553494322751e-8
10236,6.661007312049463e-8
10237,6.431588757425708e-8
10238,6.192908244811688e-8
10239,5.9466231924995715e-8
10240,5.694416178129448e-8
10241,5.437972388989388e-8
10242,5.1789569711587986e-8
10243,4.918993295383432e-8
10244,4.659642903689755e-8
10245,4.402387465846969e-8
10246,4.1486134949433594e-8
10247,3.8996000466717246e-8
10248,3.656509580876577e-8
10249,3.4203820030119574e-8
10250,3.1921317740355074e-8
10251,2.9725478743181665e-8
10252,2.7622963315299548e-8
10253,2.561924973344969e-8
10254,2.371870040515954e-8
10255,2.19246429057961e-8
10256,2.0239462329229555e-8
10257,1.8664701579193227e-8
10258,1.720116652497493e-8
10259,1.5849033285256678e-8
10260,1.460795526133207e-8
10261,1.3477167894958569e-8
10262,1.245558946214261e-8
10263,1.1541916522433408e-8
10264,1.0734712918061986e-8
