x_coord,y_coord,3_4_gt,3_4_pred,3_4_error,3_9_gt,3_9_pred,3_9_error,3_14_gt,3_14_pred,3_14_error,3_19_gt,3_19_pred,3_19_error,5_4_gt,5_4_pred,5_4_error,5_9_gt,5_9_pred,5_9_error,5_14_gt,5_14_pred,5_14_error,5_19_gt,5_19_pred,5_19_error,52_4_gt,52_4_pred,52_4_error,52_9_gt,52_9_pred,52_9_error,52_14_gt,52_14_pred,52_14_error,52_19_gt,52_19_pred,52_19_error,98_4_gt,98_4_pred,98_4_error,98_9_gt,98_9_pred,98_9_error,98_14_gt,98_14_pred,98_14_error,98_19_gt,98_19_pred,98_19_error,121_4_gt,121_4_pred,121_4_error,121_9_gt,121_9_pred,121_9_error,121_14_gt,121_14_pred,121_14_error,121_19_gt,121_19_pred,121_19_error,230_4_gt,230_4_pred,230_4_error,230_9_gt,230_9_pred,230_9_error,230_14_gt,230_14_pred,230_14_error,230_19_gt,230_19_pred,230_19_error
0,0,1.9503248e-09,1.801773e-09,1.4855184e-10,4.5210307e-09,2.8068925e-09,1.7141382e-09,6.625747e-09,2.6378686e-09,3.9878785e-09,8.379104e-09,1.8526613e-08,-1.01475095e-08,7.309932e-10,9.935661e-10,-2.625729e-10,1.8193381e-09,2.9054732e-09,-1.0861351e-09,2.8461968e-09,4.1258303e-09,-1.2796335e-09,3.781648e-09,6.073151e-09,-2.291503e-09,1.2780164e-10,-1.4458834e-10,2.7239e-10,2.9459504e-10,-2.621121e-10,5.567071e-10,4.4493179e-10,2.2443203e-10,2.2049976e-10,5.7953176e-10,9.270167e-10,-3.4748493e-10,1.0520901e-16,8.407852e-10,-8.407851e-10,1.1121704e-16,2.825331e-10,-2.82533e-10,1.1668325e-16,1.1278019e-09,-1.1278017e-09,1.2162079e-16,1.2725181e-09,-1.272518e-09,3.1732996e-09,2.7129374e-09,4.603622e-10,7.564058e-09,6.805351e-09,7.587069e-10,1.1295123e-08,1.01954996e-08,1.0996235e-09,1.4470915e-08,1.0687316e-08,3.783599e-09,1.1762272e-09,6.0424554e-10,5.719817e-10,2.806768e-09,1.9009292e-09,9.0583874e-10,4.2833332e-09,3.2038372e-09,1.079496e-09,5.617343e-09,4.327454e-09,1.2898891e-09
0,1,2.2409459e-09,1.7742039e-09,4.66742e-10,5.181338e-09,2.7396396e-09,2.4416984e-09,7.5886675e-09,3.2763552e-09,4.3123123e-09,9.594258e-09,1.2363181e-08,-2.7689229e-09,7.7778994e-10,1.0247234e-09,-2.4693347e-10,1.9279898e-09,2.5951934e-09,-6.672036e-10,3.011233e-09,3.7678873e-09,-7.566543e-10,3.996991e-09,5.31341e-09,-1.316419e-09,1.554267e-10,-7.199219e-11,2.2741889e-10,3.57764e-10,-5.0185633e-11,4.0794965e-10,5.4012955e-10,4.5724136e-10,8.2888196e-11,7.03406e-10,8.998384e-10,-1.9643243e-10,1.0983788e-16,6.4350303e-10,-6.435029e-10,1.2120275e-16,2.182361e-10,-2.1823597e-10,1.3154227e-16,1.4293704e-09,-1.4293703e-09,1.4088204e-16,1.9381687e-09,-1.9381685e-09,2.80125e-09,2.7749962e-09,2.6253666e-11,6.654814e-09,6.7070474e-09,-5.223333e-11,9.927403e-09,1.0255199e-08,-3.2779646e-10,1.2712309e-08,1.0982852e-08,1.7294575e-09,1.1784753e-09,7.0704687e-10,4.7142845e-10,2.8056424e-09,2.374982e-09,4.306604e-10,4.2789243e-09,3.676547e-09,6.0237726e-10,5.6099947e-09,4.8986664e-09,7.1132833e-10
0,2,2.4579505e-09,1.9797852e-09,4.781653e-10,5.6574376e-09,3.792117e-09,1.8653208e-09,8.276778e-09,4.430504e-09,3.8462744e-09,1.0459264e-08,9.0143075e-09,1.4449562e-09,9.357318e-10,1.1125607e-09,-1.7682888e-10,2.3057896e-09,2.4420004e-09,-1.3621082e-10,3.592746e-09,3.6625423e-09,-6.979617e-11,4.7621294e-09,4.667392e-09,9.473755e-11,2.6216448e-10,1.13331566e-10,1.4883292e-10,6.0228555e-10,5.802576e-10,2.2027935e-11,9.08816e-10,1.0547367e-09,-1.4592072e-10,1.1832614e-09,1.7624444e-09,-5.7918303e-10,1.1310303e-16,8.348735e-10,-8.348734e-10,1.2829193e-16,2.1291413e-10,-2.12914e-10,1.4210821e-16,1.7539747e-09,-1.7539746e-09,1.5459021e-16,1.9640183e-09,-1.964018e-09,2.4503122e-09,2.7785987e-09,-3.282865e-10,5.7806435e-09,6.6817663e-09,-9.0112273e-10,8.60528e-09,9.983211e-09,-1.3779307e-09,1.1007822e-08,1.094147e-08,6.635226e-11,1.2029826e-09,9.1311847e-10,2.8986413e-10,2.849327e-09,2.5939073e-09,2.5541969e-10,4.3394253e-09,4.4337725e-09,-9.43472e-11,5.68576e-09,5.575089e-09,1.1067103e-10
0,3,2.6713867e-09,2.3329463e-09,3.384404e-10,6.1080327e-09,4.8458304e-09,1.2622023e-09,8.921353e-09,6.3183165e-09,2.603037e-09,1.126589e-08,9.182415e-09,2.0834756e-09,1.0080248e-09,1.2780959e-09,-2.7007108e-10,2.4668239e-09,2.404768e-09,6.2055916e-11,3.8332297e-09,3.7959538e-09,3.727596e-11,5.0728355e-09,4.3708965e-09,7.0193895e-10,3.9320705e-10,2.8060754e-10,1.1259951e-10,9.013603e-10,8.984671e-10,2.8932412e-12,1.3592968e-09,1.5981385e-09,-2.3884172e-10,1.7693016e-09,2.3437394e-09,-5.7443783e-10,1.5334375e-16,8.8232355e-10,-8.823234e-10,2.1554609e-16,4.6731685e-10,-4.6731663e-10,2.7212106e-16,1.1955805e-09,-1.1955803e-09,3.2323828e-16,1.3421158e-09,-1.3421154e-09,2.571396e-09,2.8930742e-09,-3.2167824e-10,6.0079244e-09,6.919386e-09,-9.114616e-10,8.917423e-09,1.0367934e-08,-1.4505108e-09,1.1390455e-08,1.2027833e-08,-6.3737815e-10,1.2491785e-09,1.01533e-09,2.338485e-10,2.936827e-09,2.607507e-09,3.293199e-10,4.4634088e-09,4.4666635e-09,-3.2547298e-12,5.84284e-09,5.951037e-09,-1.0819701e-10
0,4,2.9315605e-09,2.698222e-09,2.3333846e-10,6.648881e-09,5.6452194e-09,1.0036616e-09,9.691739e-09,7.654357e-09,2.0373818e-09,1.2228134e-08,9.900454e-09,2.3276803e-09,9.0787466e-10,1.4146622e-09,-5.067875e-10,2.2013302e-09,2.390017e-09,-1.8868684e-10,3.4083896e-09,3.844505e-09,-4.361156e-10,4.501253e-09,4.0382275e-09,4.6302562e-10,5.011956e-10,4.1967496e-10,8.1520624e-11,1.1457989e-09,1.131923e-09,1.38759e-11,1.7266525e-09,2.1386413e-09,-4.1198878e-10,2.2467113e-09,2.5710563e-09,-3.24345e-10,4.3093664e-16,8.3346663e-10,-8.334662e-10,8.179349e-16,2.811973e-10,-2.8119648e-10,1.1699114e-15,9.49953e-10,-9.499518e-10,1.4879469e-15,7.388792e-10,-7.388777e-10,2.521555e-09,2.9953e-09,-4.7374504e-10,5.8261143e-09,7.124136e-09,-1.2980217e-09,8.61803e-09,1.0429041e-08,-1.8110109e-09,1.0989196e-08,1.3114693e-08,-2.1254971e-09,1.3152972e-09,1.094655e-09,2.2064217e-10,3.0664014e-09,2.6125804e-09,4.5382098e-10,4.649176e-09,4.466372e-09,1.82804e-10,6.0795875e-09,6.3076797e-09,-2.2809221e-10
0,5,3.1788618e-09,2.9626293e-09,2.1623259e-10,7.146548e-09,5.6882783e-09,1.4582695e-09,1.0394085e-08,8.303942e-09,2.0901423e-09,1.3101769e-08,1.099648e-08,2.1052884e-09,9.1206326e-10,1.500176e-09,-5.881127e-10,2.1888282e-09,2.4172948e-09,-2.2846658e-10,3.3754448e-09,3.9305164e-09,-5.5507154e-10,4.447478e-09,4.158231e-09,2.8924685e-10,6.056417e-10,5.060983e-10,9.954343e-11,1.3796818e-09,1.360263e-09,1.94188e-11,2.0770956e-09,2.7121203e-09,-6.350247e-10,2.7015183e-09,3.0949892e-09,-3.934708e-10,3.714202e-15,7.550369e-10,-7.550332e-10,7.95358e-15,-1.3153567e-10,1.3154362e-10,1.18091834e-14,6.0804695e-10,-6.080351e-10,1.5293154e-14,1.0044232e-10,-1.0042703e-10,2.7598088e-09,3.1450682e-09,-3.8525938e-10,6.3002945e-09,7.581953e-09,-1.2816583e-09,9.284803e-09,1.0792043e-08,-1.5072397e-09,1.1817336e-08,1.4418291e-08,-2.6009541e-09,1.3775799e-09,1.1587105e-09,2.1886948e-10,3.18345e-09,2.616602e-09,5.668479e-10,4.8141957e-09,4.622585e-09,1.9161073e-10,6.288256e-09,6.3496444e-09,-6.138823e-11
0,6,3.3967067e-09,3.556167e-09,-1.5946022e-10,7.5590645e-09,5.8973555e-09,1.661709e-09,1.0965633e-08,8.821594e-09,2.1440387e-09,1.38067495e-08,1.2157848e-08,1.6489015e-09,9.549532e-10,1.5953887e-09,-6.404355e-10,2.2652153e-09,2.6740423e-09,-4.0882697e-10,3.477384e-09,4.2495287e-09,-7.721448e-10,4.5699005e-09,4.587413e-09,-1.7512658e-11,7.9082446e-10,5.801013e-10,2.1072316e-10,1.7940074e-09,1.5625616e-09,2.3144575e-10,2.697765e-09,3.2506975e-09,-5.529326e-10,3.5069414e-09,3.6354848e-09,-1.285434e-10,5.8291805e-14,1.053202e-09,-1.0531437e-09,1.2664286e-13,-3.176126e-11,3.1887902e-11,1.8880557e-13,6.4695627e-10,-6.467675e-10,2.4497765e-13,1.5661072e-10,-1.5636575e-10,3.411703e-09,3.4034997e-09,8.203216e-12,7.695568e-09,8.121425e-09,-4.2585757e-10,1.129869e-08,1.1622127e-08,-3.2343728e-10,1.4353524e-08,1.620247e-08,-1.8489468e-09,1.4095534e-09,1.196419e-09,2.131344e-10,3.2274594e-09,2.6159626e-09,6.1149685e-10,4.867162e-09,4.856318e-09,1.084377e-11,6.349736e-09,6.026056e-09,3.2367975e-10
0,7,3.3091376e-09,3.4069387e-09,-9.78011e-11,7.28299e-09,5.8854184e-09,1.3975718e-09,1.0534971e-08,8.9484615e-09,1.5865096e-09,1.3248052e-08,1.2364076e-08,8.8397645e-10,8.471504e-10,1.4645707e-09,-6.174203e-10,1.9854003e-09,2.8115252e-09,-8.2612495e-10,3.0334533e-09,4.3235673e-09,-1.290114e-09,3.975781e-09,4.4851234e-09,-5.0934235e-10,8.4585994e-10,6.808776e-10,1.6498236e-10,1.909702e-09,1.7572361e-09,1.5246582e-10,2.8679694e-09,3.3666296e-09,-4.986602e-10,3.725958e-09,3.798995e-09,-7.303669e-11,2.197285e-13,1.0787531e-09,-1.0785334e-09,4.775727e-13,-1.9332447e-10,1.9380204e-10,7.1208653e-13,6.574936e-10,-6.567815e-10,9.239925e-13,-4.5339732e-11,4.6263725e-11,3.5768486e-09,3.4955008e-09,8.134782e-11,7.985421e-09,8.548511e-09,-5.6309e-10,1.168646e-08,1.1537637e-08,1.4882318e-10,1.4821995e-08,1.6584984e-08,-1.7629889e-09,1.4010526e-09,1.1699655e-09,2.3108715e-10,3.1764276e-09,2.6076492e-09,5.6877836e-10,4.775434e-09,4.828216e-09,-5.2782223e-11,6.2217684e-09,5.5001124e-09,7.2165607e-10
0,8,3.2315606e-09,3.5223238e-09,-2.907632e-10,7.033373e-09,6.182397e-09,8.509762e-10,1.01442765e-08,9.658407e-09,4.858691e-10,1.2740539e-08,1.27844615e-08,-4.39222e-11,8.6525537e-10,1.3647821e-09,-4.995267e-10,2.0036834e-09,3.017952e-09,-1.0142687e-09,3.0470921e-09,4.643823e-09,-1.596731e-09,3.9831383e-09,4.885152e-09,-9.020136e-10,8.761109e-10,7.9000984e-10,8.610107e-11,1.9676873e-09,2.1627358e-09,-1.9504842e-10,2.9507847e-09,3.36847e-09,-4.1768522e-10,3.831013e-09,3.7708148e-09,6.019807e-11,5.1019003e-13,7.676064e-10,-7.670962e-10,1.1085336e-12,-4.3762327e-11,4.487086e-11,1.6527821e-12,5.229168e-10,-5.2126403e-10,2.1445389e-12,-1.940137e-10,1.9615823e-10,4.17978e-09,3.7776005e-09,4.0217962e-10,9.241644e-09,9.257008e-09,-1.536371e-11,1.34839935e-08,1.2670476e-08,8.1351725e-10,1.7075731e-08,1.894987e-08,-1.8741382e-09,1.3247616e-09,1.0975398e-09,2.272218e-10,2.973189e-09,2.5961668e-09,3.770222e-10,4.455344e-09,4.107413e-09,3.4793102e-10,5.796622e-09,4.850328e-09,9.462937e-10
0,9,3.6087988e-09,3.729795e-09,-1.2099632e-10,7.7650055e-09,6.475325e-09,1.2896804e-09,1.1165591e-08,1.0925014e-08,2.4057734e-10,1.4004625e-08,1.4128517e-08,-1.2389201e-10,1.0689065e-09,1.2890808e-09,-2.2017432e-10,2.4464797e-09,3.20464e-09,-7.581604e-10,3.703457e-09,4.8863527e-09,-1.1828956e-09,4.828708e-09,5.3782188e-09,-5.4951066e-10,1.0046612e-09,9.721646e-10,3.2496672e-11,2.243853e-09,2.7981955e-09,-5.5434235e-10,3.3597152e-09,3.8916e-09,-5.3188476e-10,4.3588244e-09,4.5387267e-09,-1.7990232e-10,6.836805e-13,9.452421e-10,-9.445584e-10,1.4859376e-12,-4.556e-11,4.7045937e-11,2.2156727e-12,4.584777e-10,-4.5626203e-10,2.875026e-12,-2.1821478e-10,2.210898e-10,4.828023e-09,4.017494e-09,8.10529e-10,1.0575866e-08,9.875414e-09,7.0045214e-10,1.5385838e-08,1.3638257e-08,1.7475816e-09,1.945563e-08,2.0784732e-08,-1.3291022e-09,1.4355741e-09,1.0948469e-09,3.4072722e-10,3.1895235e-09,2.5050113e-09,6.845122e-10,4.763632e-09,3.771497e-09,9.921353e-10,6.188889e-09,4.578169e-09,1.61072e-09
0,10,3.9021146e-09,3.9108983e-09,-8.7836405e-12,8.300084e-09,6.919258e-09,1.3808261e-09,1.1898169e-08,1.19939045e-08,-9.5735864e-11,1.4903181e-08,1.5022657e-08,-1.1947598e-10,1.1957594e-09,1.195609e-09,1.5043522e-13,2.709406e-09,3.329795e-09,-6.203891e-10,4.085383e-09,5.0279496e-09,-9.425665e-10,5.3150746e-09,5.862475e-09,-5.4740035e-10,1.1429375e-09,1.1692549e-09,-2.6317393e-11,2.5387001e-09,3.443887e-09,-9.051868e-10,3.795352e-09,4.480249e-09,-6.8489703e-10,4.9205306e-09,5.2456244e-09,-3.2509373e-10,1.1197678e-12,1.0906689e-09,-1.0895491e-09,2.434819e-12,9.856649e-11,-9.613167e-11,3.6310007e-12,4.1288217e-10,-4.0925116e-10,4.7118164e-12,-1.3957191e-10,1.4428372e-10,5.1240208e-09,4.1812527e-09,9.427681e-10,1.1129431e-08,1.029418e-08,8.35251e-10,1.614873e-08,1.4245778e-08,1.9029525e-09,2.0393383e-08,2.1656781e-08,-1.2633983e-09,1.4777088e-09,1.0888428e-09,3.8886605e-10,3.252948e-09,2.4301485e-09,8.227994e-10,4.8432605e-09,3.458723e-09,1.3845374e-09,6.283938e-09,4.42688e-09,1.8570576e-09
0,11,3.8249484e-09,3.9406274e-09,-1.1567902e-10,8.0484455e-09,6.9989667e-09,1.0494787e-09,1.1503523e-08,1.1574386e-08,-7.0863315e-11,1.4390102e-08,1.4361113e-08,2.8989255e-11,1.4298199e-09,1.1494024e-09,2.8041758e-10,3.210408e-09,3.4958703e-09,-2.8546232e-10,4.823685e-09,5.3302855e-09,-5.0660054e-10,6.263406e-09,6.93273e-09,-6.6932415e-10,1.0629456e-09,1.3237624e-09,-2.608168e-10,2.3482924e-09,3.6086334e-09,-1.2603409e-09,3.5053576e-09,4.7590163e-09,-1.2536587e-09,4.541377e-09,5.645539e-09,-1.1041621e-09,2.024733e-12,1.2901324e-09,-1.2881077e-09,4.4058954e-12,3.9462833e-10,-3.9022244e-10,6.5718216e-12,3.507381e-10,-3.4416628e-10,8.52888e-12,-4.3471005e-11,5.1999884e-11,4.986158e-09,4.4666777e-09,5.1948046e-10,1.0728492e-08,1.08566525e-08,-1.281606e-10,1.5522424e-08,1.5594487e-08,-7.2063244e-11,1.95743e-08,2.3369502e-08,-3.7952024e-09,1.4455289e-09,1.0887504e-09,3.567785e-10,3.156994e-09,2.1908448e-09,9.661492e-10,4.6876774e-09,2.912607e-09,1.7750703e-09,6.0749064e-09,3.960622e-09,2.1142843e-09
0,12,3.949056e-09,3.8818584e-09,6.71978e-11,8.22756e-09,6.5282464e-09,1.6993136e-09,1.1727407e-08,1.1197322e-08,5.300844e-10,1.46523345e-08,1.39875524e-08,6.64782e-10,1.5019027e-09,1.1780585e-09,3.2384417e-10,3.3454546e-09,3.5790535e-09,-2.3359892e-10,5.0109694e-09,5.540464e-09,-5.2949467e-10,6.495605e-09,7.1466246e-09,-6.510197e-10,9.480556e-10,1.0577352e-09,-1.096796e-10,2.0832545e-09,3.0503315e-09,-9.670771e-10,3.1050045e-09,4.297867e-09,-1.1928625e-09,4.0198724e-09,5.010442e-09,-9.905694e-10,6.0359395e-12,1.3190871e-09,-1.3130511e-09,1.3152895e-11,8.231993e-10,-8.100464e-10,1.9626469e-11,4.0259351e-10,-3.8296705e-10,2.547595e-11,-3.3899994e-11,5.937594e-11,5.026347e-09,4.5193005e-09,5.070464e-10,1.0709207e-08,1.0777981e-08,-6.877432e-11,1.5448862e-08,1.5972546e-08,-5.236842e-10,1.9452735e-08,2.3095929e-08,-3.6431942e-09,1.3764825e-09,9.608812e-10,4.1560133e-10,2.9866416e-09,1.6476065e-09,1.3390351e-09,4.4247868e-09,2.38758e-09,2.0372068e-09,5.728426e-09,3.2480898e-09,2.4803364e-09
0,13,4.1017243e-09,3.7133816e-09,3.883427e-10,8.469043e-09,5.8185705e-09,2.6504727e-09,1.2041344e-08,1.0664593e-08,1.3767512e-09,1.5027707e-08,1.4017317e-08,1.01039e-09,1.6052554e-09,1.2595365e-09,3.457189e-10,3.5533767e-09,3.6846899e-09,-1.3131318e-10,5.309403e-09,5.9140675e-09,-6.046643e-10,6.873465e-09,7.2548616e-09,-3.813967e-10,8.448708e-10,1.4114505e-09,-5.665797e-10,1.8476826e-09,2.8620448e-09,-1.0143623e-09,2.7501579e-09,4.445482e-09,-1.6953243e-09,3.5582342e-09,5.5698948e-09,-2.0116606e-09,1.4173156e-11,1.2746995e-09,-1.2605263e-09,3.093236e-11,1.2412684e-09,-1.210336e-09,4.6176805e-11,9.467271e-10,-9.0055036e-10,5.9951835e-11,6.37975e-10,-5.780232e-10,5.015145e-09,4.542599e-09,4.72546e-10,1.0596862e-08,1.0432423e-08,1.6443913e-10,1.5249539e-08,1.5954527e-08,-7.0498807e-10,1.9178303e-08,2.2146146e-08,-2.9678429e-09,1.3006087e-09,7.8242834e-10,5.181804e-10,2.8084661e-09,1.2666845e-09,1.5417816e-09,4.1539523e-09,2.1400623e-09,2.01389e-09,5.373528e-09,2.767905e-09,2.6056228e-09
0,14,3.9833976e-09,3.2910137e-09,6.9238393e-10,8.1614395e-09,4.9858713e-09,3.1755683e-09,1.1578767e-08,9.37375e-09,2.2050175e-09,1.4436308e-08,1.2907314e-08,1.5289938e-09,1.6309951e-09,1.3125003e-09,3.1849479e-10,3.5939254e-09,3.929607e-09,-3.3568148e-10,5.3602456e-09,6.6168226e-09,-1.2565771e-09,6.9327024e-09,8.186497e-09,-1.2537944e-09,5.8941274e-10,1.1401227e-09,-5.507099e-10,1.2823512e-09,2.0031692e-09,-7.2081796e-10,1.9058697e-09,3.6266243e-09,-1.7207546e-09,2.4641729e-09,3.61198e-09,-1.1478072e-09,1.3499051e-11,1.1416148e-09,-1.1281157e-09,2.9504777e-11,1.279993e-09,-1.2504883e-09,4.4064807e-11,7.9997164e-10,-7.5590684e-10,5.7221287e-11,6.2574657e-10,-5.685253e-10,4.874775e-09,4.438121e-09,4.3665382e-10,1.0230398e-08,9.776485e-09,4.5391246e-10,1.4693823e-08,1.4814347e-08,-1.2052404e-10,1.8461652e-08,1.9467798e-08,-1.0061463e-09,1.1617595e-09,4.5182702e-10,7.0993245e-10,2.5011875e-09,7.9668894e-10,1.7044985e-09,3.695656e-09,1.6245991e-09,2.0710569e-09,4.778093e-09,1.9514559e-09,2.8266371e-09
0,15,3.6429395e-09,2.745594e-09,8.9734553e-10,7.4160904e-09,4.242459e-09,3.1736316e-09,1.0502141e-08,7.880594e-09,2.6215474e-09,1.3083228e-08,1.0713933e-08,2.369295e-09,2.0748896e-09,1.8188757e-09,2.5601388e-10,4.558696e-09,4.3612047e-09,1.9749136e-10,6.790554e-09,7.8851485e-09,-1.0945946e-09,8.776984e-09,1.0779644e-08,-2.0026603e-09,4.5938073e-10,1.1494095e-09,-6.900287e-10,9.944958e-10,1.849294e-09,-8.5479823e-10,1.4759367e-09,2.8261198e-09,-1.3501831e-09,1.9070263e-09,2.8679992e-09,-9.609729e-10,7.730878e-12,8.9409724e-10,-8.8636637e-10,1.692328e-11,1.1592078e-09,-1.1422846e-09,2.5286292e-11,3.168097e-10,-2.915234e-10,3.2842916e-11,1.2195045e-10,-8.9107534e-11,4.640268e-09,4.246459e-09,3.9380899e-10,9.689162e-09,9.077972e-09,6.111902e-10,1.3897673e-08,1.4105197e-08,-2.0752378e-10,1.7449691e-08,1.771351e-08,-2.638192e-10,1.0663365e-09,2.539906e-10,8.1234586e-10,2.292297e-09,6.815739e-10,1.6107231e-09,3.3851721e-09,1.6518769e-09,1.7332953e-09,4.3753285e-09,1.9119852e-09,2.4633433e-09
0,16,3.1319445e-09,2.158778e-09,9.731664e-10,6.3426584e-09,3.4555967e-09,2.8870617e-09,8.968625e-09,6.305868e-09,2.6627571e-09,1.1165301e-08,8.07259e-09,3.092711e-09,2.4208777e-09,1.957865e-09,4.6301274e-10,5.3217066e-09,4.8254805e-09,4.9622617e-10,7.92693e-09,8.560221e-09,-6.3329075e-10,1.0245927e-08,1.13719665e-08,-1.1260397e-09,6.760089e-10,1.3361401e-09,-6.6013117e-10,1.4595509e-09,2.369248e-09,-9.09697e-10,2.164449e-09,3.9445283e-09,-1.7800792e-09,2.795628e-09,5.7393166e-09,-2.9436886e-09,5.9149213e-12,6.7641537e-10,-6.7050043e-10,1.29642104e-11,7.492602e-10,-7.36296e-10,1.937811e-11,2.5440983e-10,-2.3503172e-10,2.5173393e-11,1.01600506e-10,-7.6427115e-11,4.3146446e-09,3.979224e-09,3.3542058e-10,8.982665e-09,8.375643e-09,6.07022e-10,1.2875519e-08,1.3516107e-08,-6.40588e-10,1.616099e-08,1.6149734e-08,1.1256773e-11,8.756169e-10,3.1690206e-12,8.724479e-10,1.881715e-09,3.1384673e-10,1.5678683e-09,2.7783165e-09,1.2102319e-09,1.5680846e-09,3.590698e-09,1.3031212e-09,2.2875768e-09
0,17,2.5646674e-09,1.6425332e-09,9.2213415e-10,5.1725237e-09,2.6664821e-09,2.5060416e-09,7.305386e-09,4.9605333e-09,2.3448528e-09,9.089828e-09,5.9406204e-09,3.1492071e-09,2.633243e-09,2.0931097e-09,5.4013327e-10,5.8085234e-09,5.4195937e-09,3.8892978e-10,8.661128e-09,9.146049e-09,-4.8492144e-10,1.12013705e-08,1.1998175e-08,-7.968044e-10,7.18586e-10,1.2129178e-09,-4.9433174e-10,1.5490952e-09,2.071701e-09,-5.2260585e-10,2.296215e-09,3.3761438e-09,-1.0799288e-09,2.9652016e-09,4.2883883e-09,-1.3231867e-09,4.385895e-12,4.977636e-10,-4.933777e-10,9.623568e-12,5.392593e-10,-5.296357e-10,1.4389515e-11,3.254783e-10,-3.110888e-10,1.8695698e-11,2.857803e-10,-2.6708458e-10,4.1119113e-09,3.6663792e-09,4.4553206e-10,8.556053e-09,7.732176e-09,8.2387697e-10,1.2264433e-08,1.2731306e-08,-4.6687276e-10,1.5394523e-08,1.43886965e-08,1.0058265e-09,6.333785e-10,-1.7292479e-10,8.063033e-10,1.3619531e-09,6.3579364e-11,1.2983737e-09,2.0110815e-09,8.915535e-10,1.119528e-09,2.5994054e-09,9.581953e-10,1.6412101e-09
0,18,1.950747e-09,1.1723458e-09,7.784011e-10,3.9222114e-09,1.955705e-09,1.9665065e-09,5.534572e-09,3.881439e-09,1.6531327e-09,6.8836905e-09,4.478757e-09,2.4049336e-09,2.7380347e-09,2.2417765e-09,4.9625815e-10,6.0741567e-09,6.034611e-09,3.95457e-11,9.074094e-09,9.538255e-09,-4.6416027e-10,1.1747315e-08,1.2629215e-08,-8.818999e-10,7.4372897e-10,1.1670096e-09,-4.2328063e-10,1.6021042e-09,1.97317e-09,-3.7106584e-10,2.374276e-09,3.3831355e-09,-1.0088594e-09,3.065696e-09,4.776659e-09,-1.7109631e-09,1.40684e-12,8.1048057e-10,-8.0907375e-10,3.0894963e-12,2.5536906e-10,-2.5227956e-10,4.6207643e-12,1.4725288e-10,-1.4263211e-10,6.00426e-12,-1.5052137e-10,1.5652564e-10,3.730185e-09,3.4625458e-09,2.6763924e-10,7.7773965e-09,7.3261006e-09,4.512959e-10,1.1156588e-08,1.1787726e-08,-6.311387e-10,1.40095215e-08,1.35107925e-08,4.9872906e-10,3.7623146e-10,-2.8272495e-10,6.5895644e-10,8.100018e-10,-3.724665e-11,8.4724844e-10,1.1964706e-09,7.123546e-10,4.8411597e-10,1.5468141e-09,8.0039086e-10,7.4642326e-10
0,19,1.4092876e-09,8.4161655e-10,5.67671e-10,2.8272682e-09,1.5171437e-09,1.3101245e-09,3.986952e-09,3.37198e-09,6.149721e-10,4.957381e-09,4.034156e-09,9.2322505e-10,2.7631317e-09,2.4230928e-09,3.4003889e-10,6.1763186e-09,6.6189756e-09,-4.4265702e-10,9.2501455e-09,9.760932e-09,-5.107861e-10,1.1991687e-08,1.3263325e-08,-1.2716379e-09,5.008711e-10,1.0611743e-09,-5.6030314e-10,1.0783651e-09,1.642924e-09,-5.6455896e-10,1.5978547e-09,2.6450806e-09,-1.0472259e-09,2.0630182e-09,2.825999e-09,-7.629808e-10,7.047203e-13,5.572147e-10,-5.5651e-10,1.5490393e-12,-1.145537e-10,1.1610274e-10,2.31746e-12,3.2109426e-11,-2.9791968e-11,3.0117068e-12,-2.5497826e-10,2.5798996e-10,3.1579095e-09,3.2312002e-09,-7.329071e-11,6.6163803e-09,7.0681097e-09,-4.5172932e-10,9.505861e-09,1.0670277e-08,-1.1644161e-09,1.1946409e-08,1.27269e-08,-7.804912e-10,1.2511378e-10,-3.1901237e-10,4.4412615e-10,2.7004032e-10,-9.801937e-11,3.680597e-10,3.9924686e-10,6.36156e-10,-2.3690916e-10,5.1635063e-10,6.2874506e-10,-1.1239443e-10
0,20,8.080885e-10,6.5882944e-10,1.4925905e-10,1.6187329e-09,1.2063168e-09,4.124161e-10,2.2817093e-09,3.269598e-09,-9.878887e-10,2.8365237e-09,4.380368e-09,-1.5438444e-09,2.7314102e-09,2.635801e-09,9.56093e-11,6.1613243e-09,7.0805015e-09,-9.191772e-10,9.256385e-09,9.880992e-09,-6.2460703e-10,1.2019984e-08,1.3516875e-08,-1.4968906e-09,2.7448835e-10,1.2560903e-09,-9.81602e-10,5.907166e-10,1.7392736e-09,-1.148557e-09,8.7517804e-10,1.7763213e-09,-9.0114327e-10,1.1298921e-09,1.7049473e-09,-5.750552e-10,1.5242847e-13,1.6021318e-10,-1.6006074e-10,3.35163e-13,-3.096403e-10,3.099755e-10,5.0148335e-13,3.5953462e-12,-3.0938628e-12,6.5174493e-13,-1.2221335e-12,1.8738784e-12,2.9560032e-09,3.0664964e-09,-1.1049317e-10,6.2442194e-09,6.7010504e-09,-4.5683102e-10,8.993375e-09,9.9178195e-09,-9.244445e-10,1.13169705e-08,1.3477681e-08,-2.1607107e-09,8.513648e-11,-3.6843772e-10,4.535742e-10,1.8461795e-10,2.1370283e-10,-2.9084887e-11,2.7342098e-10,3.7728398e-10,-1.03863e-10,3.5385533e-10,5.871854e-10,-2.3333008e-10
